enrollment_date,gender,age,enrollment_status,aadhaar_generated,region_code,district
2026-04-15,Other,91,Verified,False,TN-CBE,Nashik
2025-03-21,Female,18,Verified,False,KA-BLR,New Delhi
2025-12-30,Male,89,Verified,False,KA-BLR,Mumbai
2025-10-05,Male,92,Verified,False,UP-LKO,Pune
2025-01-19,Other,29,Verified,False,TN-CHN,Agra
2025-01-18,Other,54,Verified,False,UP-LKO,Mumbai
2025-06-15,Other,52,Rejected,False,TN-CHN,Agra
2025-11-12,Male,17,Pending,False,KA-BLR,Pune
2024-05-02,Male,19,Verified,False,KA-MYS,Agra
2026-01-11,Male,30,Verified,False,KA-BLR,Mysuru
2024-09-16,Other,85,Verified,False,MH-NSK,Coimbatore
2026-04-06,Male,24,Verified,False,UP-AGR,Agra
2025-03-21,Other,20,Verified,False,KA-MYS,Nashik
2025-12-21,Other,56,Rejected,False,MH-NSK,New Delhi
2025-11-08,Male,62,Generated,True,MH-NSK,Nashik
2024-11-15,Male,55,Pending,False,UP-AGR,Chennai
2024-07-26,Female,34,Verified,False,DL-NDL,New Delhi
2025-05-19,Male,40,Pending,False,DL-NDL,Agra
2024-12-15,Female,46,Verified,False,TN-CHN,Coimbatore
2025-10-24,Male,86,Verified,False,UP-LKO,Mumbai
2026-02-27,Male,21,Verified,False,UP-AGR,Mysuru
2025-02-08,Other,78,Verified,False,DL-NDL,Mumbai
2026-01-16,Other,45,Generated,True,MH-PUN,Lucknow
2024-10-09,Male,26,Rejected,False,KA-BLR,Pune
2024-10-28,Female,46,Generated,True,MH-PUN,Coimbatore
2024-09-12,Female,94,Rejected,False,KA-MYS,Coimbatore
2025-07-18,Other,77,Generated,True,KA-BLR,New Delhi
2024-10-10,Female,21,Rejected,False,UP-LKO,Coimbatore
2026-01-31,Female,47,Verified,False,UP-AGR,Pune
2025-09-25,Male,63,Generated,True,DL-NDL,Agra
2026-04-13,Female,56,Generated,True,MH-PUN,Coimbatore
2024-11-01,Male,59,Generated,True,TN-CHN,Bengaluru
2024-10-21,Other,67,Rejected,False,UP-LKO,Nashik
2026-03-28,Male,13,Generated,True,MH-NSK,Nashik
2024-05-14,Female,79,Verified,False,MH-MUM,Mumbai
2024-07-11,Male,33,Verified,False,UP-AGR,Agra
2026-04-07,Female,15,Verified,False,TN-CBE,Pune
2024-04-22,Other,80,Verified,False,MH-PUN,Lucknow
2025-04-11,Other,60,Verified,False,MH-PUN,Lucknow
2025-06-01,Female,69,Verified,False,TN-CHN,Nashik
2026-01-26,Male,28,Verified,False,MH-NSK,Coimbatore
2024-07-09,Male,70,Verified,False,UP-AGR,Bengaluru
2025-04-20,Male,79,Verified,False,KA-MYS,New Delhi
2025-06-27,Male,69,Generated,True,DL-NDL,Mumbai
2025-06-27,Male,76,Verified,False,DL-NDL,Agra
2026-03-04,Male,48,Verified,False,TN-CBE,Chennai
2024-07-19,Other,46,Rejected,False,KA-MYS,Bengaluru
2025-08-10,Male,37,Generated,True,KA-BLR,Chennai
2026-03-08,Male,22,Rejected,False,TN-CHN,Mysuru
2024-07-20,Other,46,Pending,False,UP-LKO,Nashik
2025-09-15,Female,14,Generated,True,TN-CBE,Chennai
2025-03-11,Male,37,Verified,False,TN-CBE,Lucknow
2024-06-30,Other,6,Generated,True,MH-MUM,Coimbatore
2025-05-07,Other,15,Pending,False,MH-NSK,Agra
2024-05-29,Other,56,Verified,False,KA-BLR,Agra
2024-10-17,Male,35,Rejected,False,KA-BLR,Lucknow
2026-02-13,Other,79,Verified,False,KA-BLR,Agra
2024-08-28,Female,21,Generated,True,KA-MYS,Nashik
2026-02-06,Male,54,Generated,True,KA-MYS,Agra
2024-08-18,Male,72,Rejected,False,MH-NSK,Mysuru
2025-10-07,Other,11,Generated,True,MH-PUN,Bengaluru
2025-04-22,Other,12,Pending,False,TN-CHN,Agra
2024-10-20,Female,63,Verified,False,MH-PUN,Bengaluru
2025-05-27,Male,54,Rejected,False,MH-PUN,Agra
2025-02-04,Male,19,Verified,False,TN-CBE,Lucknow
2025-04-23,Female,84,Verified,False,MH-NSK,Lucknow
2024-08-26,Male,58,Pending,False,UP-AGR,Nashik
2026-02-17,Female,9,Generated,True,TN-CBE,Pune
2025-07-14,Male,95,Rejected,False,MH-PUN,Mumbai
2026-02-13,Male,29,Verified,False,UP-AGR,Lucknow
2025-06-20,Female,43,Rejected,False,UP-AGR,Mysuru
2024-05-17,Other,17,Verified,False,TN-CBE,Mumbai
2025-08-24,Other,95,Rejected,False,UP-LKO,Lucknow
2026-02-27,Male,66,Verified,False,MH-NSK,Agra
2025-12-01,Male,88,Generated,True,UP-LKO,New Delhi
2026-01-12,Male,63,Rejected,False,TN-CBE,Mysuru
2026-02-22,Other,19,Verified,False,TN-CHN,Pune
2025-12-20,Male,57,Generated,True,TN-CHN,Coimbatore
2025-11-23,Female,83,Verified,False,MH-NSK,Coimbatore
2026-03-28,Male,76,Pending,False,KA-MYS,Chennai
2025-10-23,Male,13,Verified,False,UP-LKO,Mysuru
2025-06-14,Female,5,Verified,False,DL-NDL,Pune
2025-11-26,Male,88,Generated,True,KA-BLR,Pune
2024-12-26,Female,56,Generated,True,KA-BLR,Lucknow
2026-01-11,Other,41,Pending,False,UP-LKO,Pune
2024-06-12,Other,90,Verified,False,MH-PUN,Chennai
2024-05-04,Other,16,Verified,False,TN-CHN,Bengaluru
2025-10-31,Female,88,Verified,False,DL-NDL,Mumbai
2025-09-18,Other,65,Verified,False,MH-PUN,Mumbai
2025-11-10,Male,95,Generated,True,KA-BLR,Mysuru
2024-09-18,Other,39,Verified,False,TN-CBE,Bengaluru
2025-12-13,Female,58,Generated,True,UP-AGR,Chennai
2025-02-18,Female,76,Pending,False,TN-CHN,New Delhi
2026-03-05,Male,42,Generated,True,TN-CBE,Coimbatore
2024-11-17,Female,52,Rejected,False,MH-MUM,New Delhi
2026-03-01,Female,31,Verified,False,UP-LKO,Nashik
2025-05-29,Male,61,Pending,False,TN-CBE,Coimbatore
2024-08-04,Male,79,Generated,True,KA-MYS,Nashik
2025-06-22,Male,91,Verified,False,DL-NDL,Coimbatore
2025-03-15,Other,71,Verified,False,TN-CBE,Mysuru
2025-01-22,Male,11,Verified,False,TN-CBE,New Delhi
2025-08-06,Other,54,Verified,False,DL-NDL,Chennai
2025-10-05,Male,69,Rejected,False,UP-LKO,Chennai
2025-12-21,Male,60,Verified,False,TN-CBE,Bengaluru
2026-02-19,Female,86,Verified,False,UP-LKO,Mumbai
2025-03-26,Female,22,Generated,True,UP-LKO,Bengaluru
2025-05-13,Other,24,Generated,True,KA-MYS,Bengaluru
2025-01-16,Female,80,Rejected,False,MH-MUM,Mysuru
2024-08-09,Other,93,Pending,False,MH-MUM,Mumbai
2025-12-17,Female,31,Verified,False,TN-CHN,Lucknow
2025-07-21,Male,93,Verified,False,KA-MYS,Mysuru
2024-10-24,Male,36,Verified,False,KA-MYS,Agra
2025-05-05,Male,6,Generated,True,KA-MYS,Mumbai
2025-12-04,Female,40,Verified,False,KA-BLR,Bengaluru
2024-05-28,Female,83,Generated,True,TN-CHN,Pune
2025-03-04,Female,17,Generated,True,TN-CBE,Pune
2025-06-24,Female,60,Rejected,False,TN-CHN,Mumbai
2025-08-03,Other,93,Verified,False,UP-LKO,Mumbai
2025-10-31,Female,91,Pending,False,UP-AGR,Mysuru
2026-04-06,Female,29,Pending,False,UP-LKO,Nashik
2024-10-11,Other,46,Generated,True,UP-AGR,Nashik
2025-11-12,Female,34,Pending,False,KA-BLR,Nashik
2025-12-03,Female,18,Verified,False,KA-BLR,Pune
2024-08-25,Other,88,Verified,False,TN-CHN,Nashik
2025-09-06,Other,75,Verified,False,KA-MYS,Agra
2025-04-27,Female,95,Verified,False,TN-CBE,Coimbatore
2025-07-23,Male,49,Verified,False,UP-AGR,Lucknow
2025-07-07,Male,32,Verified,False,UP-AGR,Pune
2024-09-23,Female,66,Pending,False,KA-MYS,New Delhi
2025-01-23,Other,77,Verified,False,UP-AGR,Pune
2024-10-26,Other,56,Rejected,False,MH-MUM,Agra
2026-01-16,Female,93,Pending,False,KA-BLR,Mumbai
2025-12-05,Female,56,Verified,False,UP-AGR,Mysuru
2026-03-06,Male,16,Rejected,False,DL-NDL,Mumbai
2024-05-28,Female,33,Rejected,False,UP-LKO,New Delhi
2025-02-05,Other,18,Rejected,False,MH-MUM,Lucknow
2025-05-19,Female,85,Verified,False,KA-BLR,Coimbatore
2024-05-26,Female,89,Generated,True,TN-CBE,Chennai
2025-10-17,Female,92,Verified,False,KA-BLR,Bengaluru
2025-11-06,Other,9,Generated,True,TN-CHN,Nashik
2024-05-24,Other,52,Verified,False,MH-NSK,Mumbai
2025-03-16,Other,12,Pending,False,DL-NDL,Mysuru
2024-06-29,Other,19,Verified,False,MH-PUN,Pune
2025-10-12,Female,84,Verified,False,UP-LKO,Lucknow
2024-07-15,Other,53,Verified,False,DL-NDL,New Delhi
2026-02-18,Other,31,Generated,True,MH-NSK,Mumbai
2024-11-30,Other,38,Verified,False,KA-MYS,Chennai
2025-04-03,Male,27,Verified,False,UP-AGR,Mysuru
2024-10-04,Male,51,Verified,False,TN-CHN,Coimbatore
2026-01-21,Other,53,Generated,True,TN-CHN,New Delhi
2025-01-21,Male,84,Generated,True,MH-NSK,New Delhi
2025-10-28,Female,69,Verified,False,DL-NDL,Lucknow
2024-10-29,Male,70,Generated,True,MH-PUN,Chennai
2024-08-30,Other,47,Generated,True,KA-BLR,Pune
2025-01-18,Female,13,Generated,True,MH-MUM,New Delhi
2025-10-01,Female,85,Verified,False,MH-MUM,Pune
2025-04-30,Male,44,Verified,False,TN-CHN,New Delhi
2025-10-19,Male,40,Pending,False,UP-LKO,Chennai
2025-08-31,Female,77,Verified,False,UP-AGR,Coimbatore
2025-04-12,Female,38,Verified,False,TN-CBE,Pune
2025-07-09,Male,18,Verified,False,KA-MYS,Mumbai
2024-08-23,Male,57,Rejected,False,UP-LKO,Pune
2024-08-08,Female,80,Verified,False,MH-PUN,Chennai
2026-03-11,Female,76,Verified,False,MH-MUM,Agra
2024-08-02,Other,65,Rejected,False,KA-BLR,Lucknow
2025-09-28,Other,7,Generated,True,MH-MUM,Mumbai
2025-03-11,Female,51,Verified,False,KA-BLR,Lucknow
2026-03-01,Female,60,Verified,False,DL-NDL,New Delhi
2025-07-03,Female,31,Verified,False,KA-BLR,Mumbai
2025-12-16,Male,79,Pending,False,DL-NDL,Lucknow
2024-07-09,Male,17,Rejected,False,TN-CBE,Nashik
2025-01-31,Male,34,Verified,False,MH-PUN,Mysuru
2024-11-16,Female,37,Pending,False,TN-CBE,Bengaluru
2026-03-18,Female,79,Rejected,False,KA-BLR,Coimbatore
2026-03-25,Male,81,Rejected,False,UP-AGR,Bengaluru
2024-12-12,Female,30,Verified,False,UP-AGR,New Delhi
2024-12-04,Female,76,Generated,True,TN-CHN,New Delhi
2024-09-11,Female,54,Pending,False,KA-BLR,Agra
2025-09-21,Male,82,Pending,False,TN-CHN,Mysuru
2025-11-10,Other,25,Rejected,False,KA-MYS,Coimbatore
2026-04-16,Male,27,Verified,False,MH-PUN,New Delhi
2025-01-05,Other,60,Verified,False,KA-BLR,Mysuru
2024-08-26,Male,12,Generated,True,MH-PUN,Mysuru
2024-12-08,Male,25,Rejected,False,UP-LKO,New Delhi
2025-12-05,Female,18,Verified,False,MH-PUN,Agra
2024-05-24,Other,18,Verified,False,DL-NDL,New Delhi
2024-09-08,Male,11,Verified,False,KA-BLR,Chennai
2025-09-08,Female,72,Verified,False,TN-CHN,New Delhi
2026-01-24,Female,45,Verified,False,MH-MUM,New Delhi
2025-12-12,Female,79,Verified,False,MH-NSK,Lucknow
2025-12-24,Female,51,Generated,True,MH-PUN,Mysuru
2025-05-29,Female,42,Verified,False,MH-PUN,Nashik
2025-05-06,Male,39,Verified,False,DL-NDL,Coimbatore
2025-02-18,Other,22,Rejected,False,DL-NDL,Mumbai
2024-07-08,Female,44,Rejected,False,KA-BLR,Mysuru
2024-06-09,Other,80,Verified,False,MH-NSK,Mumbai
2025-01-23,Female,15,Rejected,False,MH-NSK,Nashik
2025-03-28,Female,61,Rejected,False,DL-NDL,Pune
2024-10-07,Male,42,Verified,False,UP-LKO,Bengaluru
2025-04-26,Other,38,Verified,False,KA-MYS,Mumbai
2025-03-24,Female,70,Verified,False,TN-CBE,Bengaluru
2025-10-20,Other,52,Generated,True,KA-MYS,Nashik
2024-11-20,Female,55,Generated,True,KA-BLR,Agra
2025-08-26,Other,42,Verified,False,TN-CBE,Pune
2025-03-04,Other,88,Verified,False,UP-AGR,Bengaluru
2025-10-24,Female,58,Rejected,False,MH-MUM,Coimbatore
2024-08-22,Male,76,Generated,True,UP-AGR,Mumbai
2025-01-15,Other,87,Rejected,False,UP-AGR,Nashik
2025-07-29,Other,79,Generated,True,MH-NSK,Coimbatore
2025-10-31,Female,76,Verified,False,TN-CBE,Nashik
2025-03-17,Other,9,Verified,False,MH-MUM,Bengaluru
2024-09-05,Male,70,Generated,True,MH-NSK,Mumbai
2025-12-07,Female,85,Verified,False,KA-MYS,Agra
2026-03-28,Other,19,Verified,False,MH-NSK,Agra
2026-03-02,Female,95,Pending,False,MH-PUN,Mysuru
2025-03-08,Male,77,Verified,False,KA-BLR,Bengaluru
2024-08-12,Female,26,Generated,True,UP-LKO,Lucknow
2024-06-23,Other,78,Pending,False,TN-CBE,Coimbatore
2025-09-03,Female,47,Verified,False,MH-NSK,Mumbai
2025-12-03,Male,14,Pending,False,MH-NSK,Pune
2025-03-22,Female,42,Generated,True,KA-MYS,Mysuru
2025-02-16,Other,74,Generated,True,MH-MUM,Mumbai
2024-12-26,Other,28,Verified,False,MH-NSK,Agra
2025-08-24,Other,23,Verified,False,UP-LKO,Agra
2025-03-24,Female,45,Verified,False,UP-LKO,Nashik
2025-02-12,Other,66,Rejected,False,TN-CBE,Mumbai
2024-07-05,Male,47,Verified,False,MH-NSK,New Delhi
2024-10-11,Female,19,Verified,False,KA-BLR,Bengaluru
2025-08-16,Male,92,Verified,False,TN-CHN,Coimbatore
2026-03-17,Male,85,Verified,False,UP-LKO,New Delhi
2025-03-22,Other,6,Rejected,False,TN-CHN,Chennai
2025-05-24,Other,20,Pending,False,UP-LKO,Mumbai
2025-06-17,Other,60,Generated,True,KA-BLR,Chennai
2024-05-30,Male,84,Verified,False,TN-CHN,Nashik
2025-06-09,Male,81,Verified,False,DL-NDL,Bengaluru
2025-01-02,Other,43,Verified,False,MH-NSK,Nashik
2026-01-10,Other,79,Pending,False,MH-PUN,Mysuru
2026-01-23,Male,89,Verified,False,MH-PUN,New Delhi
2026-02-06,Female,95,Verified,False,MH-MUM,Coimbatore
2025-12-04,Female,37,Verified,False,TN-CBE,Coimbatore
2025-07-02,Male,72,Verified,False,DL-NDL,Mysuru
2024-11-09,Male,49,Generated,True,MH-PUN,Mysuru
2025-08-02,Other,92,Verified,False,UP-LKO,Coimbatore
2024-05-16,Male,18,Verified,False,MH-PUN,New Delhi
2026-02-15,Female,44,Rejected,False,UP-AGR,Nashik
2025-05-03,Other,61,Rejected,False,KA-BLR,Mumbai
2026-04-10,Other,10,Verified,False,TN-CBE,Chennai
2024-08-03,Male,75,Verified,False,DL-NDL,Pune
2024-12-17,Other,43,Rejected,False,MH-NSK,Bengaluru
2024-05-16,Female,55,Verified,False,KA-BLR,Mumbai
2025-03-15,Male,84,Generated,True,MH-PUN,Lucknow
2025-04-29,Female,54,Pending,False,DL-NDL,Mysuru
2025-02-16,Other,73,Generated,True,UP-LKO,Agra
2024-08-07,Male,81,Verified,False,MH-PUN,Mysuru
2024-11-10,Female,76,Generated,True,KA-BLR,Bengaluru
2025-01-27,Male,22,Verified,False,TN-CBE,Chennai
2025-09-06,Female,60,Verified,False,TN-CHN,Bengaluru
2026-01-23,Male,32,Pending,False,MH-NSK,Bengaluru
2025-04-21,Other,26,Pending,False,KA-MYS,Mumbai
2025-12-17,Male,93,Pending,False,MH-NSK,Mysuru
2024-05-24,Female,33,Verified,False,KA-BLR,New Delhi
2024-05-06,Male,80,Generated,True,UP-AGR,Agra
2024-09-28,Male,34,Verified,False,MH-MUM,Mysuru
2024-11-15,Other,82,Rejected,False,TN-CBE,Coimbatore
2024-06-09,Other,52,Verified,False,MH-NSK,Bengaluru
2024-09-29,Male,31,Generated,True,TN-CBE,Mysuru
2026-03-09,Other,68,Rejected,False,KA-BLR,Chennai
2024-06-08,Male,49,Verified,False,TN-CBE,Bengaluru
2025-10-20,Male,84,Generated,True,UP-LKO,Pune
2025-09-11,Male,53,Pending,False,MH-NSK,Lucknow
2025-07-20,Male,47,Generated,True,UP-AGR,Mysuru
2025-07-28,Other,49,Verified,False,UP-LKO,New Delhi
2024-07-01,Female,69,Rejected,False,TN-CHN,Chennai
2025-01-09,Female,57,Rejected,False,UP-AGR,Pune
2025-10-13,Female,8,Rejected,False,MH-PUN,New Delhi
2024-10-03,Other,37,Verified,False,UP-LKO,New Delhi
2025-02-20,Male,15,Generated,True,MH-PUN,Pune
2026-03-17,Other,13,Verified,False,UP-LKO,Chennai
2024-08-08,Male,55,Verified,False,KA-MYS,Bengaluru
2024-07-25,Female,19,Generated,True,TN-CBE,New Delhi
2024-10-17,Male,17,Verified,False,TN-CBE,Pune
2025-01-19,Female,69,Verified,False,MH-NSK,Coimbatore
2025-09-25,Female,80,Rejected,False,TN-CBE,Agra
2025-06-19,Female,95,Verified,False,MH-NSK,Pune
2025-12-30,Male,5,Rejected,False,TN-CBE,Bengaluru
2025-12-19,Other,67,Verified,False,UP-LKO,New Delhi
2024-10-17,Female,55,Verified,False,UP-LKO,Nashik
2025-02-23,Male,77,Verified,False,KA-BLR,Chennai
2025-01-18,Male,79,Pending,False,UP-LKO,Pune
2025-09-01,Other,73,Rejected,False,TN-CBE,Agra
2025-11-15,Male,65,Verified,False,UP-LKO,Chennai
2025-10-07,Female,22,Verified,False,MH-NSK,Coimbatore
2024-12-06,Female,19,Rejected,False,TN-CHN,New Delhi
2025-11-13,Female,42,Verified,False,UP-AGR,New Delhi
2024-11-29,Female,85,Rejected,False,DL-NDL,Mysuru
2025-06-05,Male,13,Generated,True,KA-MYS,Nashik
2026-04-12,Male,63,Verified,False,DL-NDL,Nashik
2025-04-08,Female,90,Verified,False,MH-MUM,Nashik
2026-03-26,Other,67,Verified,False,MH-MUM,Mumbai
2026-03-29,Other,16,Verified,False,KA-MYS,Chennai
2024-09-19,Male,14,Generated,True,TN-CBE,Agra
2025-03-31,Male,14,Rejected,False,UP-LKO,Bengaluru
2025-06-06,Male,42,Verified,False,TN-CBE,Agra
2024-06-26,Other,40,Rejected,False,KA-MYS,Chennai
2024-08-15,Female,61,Verified,False,MH-MUM,New Delhi
2024-06-06,Male,57,Verified,False,TN-CHN,Bengaluru
2025-06-07,Other,23,Verified,False,TN-CBE,Nashik
2025-02-02,Other,46,Generated,True,TN-CBE,Pune
2024-06-26,Other,77,Verified,False,KA-BLR,Pune
2024-12-28,Other,21,Verified,False,MH-PUN,Nashik
2026-03-29,Other,5,Pending,False,TN-CHN,Nashik
2024-06-16,Female,33,Verified,False,TN-CBE,Pune
2025-02-25,Other,20,Rejected,False,KA-MYS,Lucknow
2025-02-13,Female,64,Verified,False,KA-MYS,Coimbatore
2024-11-10,Other,49,Pending,False,TN-CHN,Chennai
2024-06-27,Other,75,Rejected,False,TN-CHN,Lucknow
2025-09-01,Other,21,Verified,False,DL-NDL,Coimbatore
2025-05-17,Other,54,Rejected,False,UP-AGR,Mysuru
2026-03-04,Other,8,Verified,False,TN-CHN,Chennai
2025-03-01,Other,78,Generated,True,MH-MUM,Lucknow
2024-11-07,Male,14,Verified,False,TN-CBE,Bengaluru
2025-12-07,Male,84,Verified,False,UP-AGR,Mumbai
2024-10-07,Female,65,Verified,False,TN-CHN,Chennai
2024-12-22,Other,78,Verified,False,MH-NSK,Mumbai
2025-04-20,Female,83,Verified,False,TN-CHN,Mysuru
2024-05-11,Male,47,Verified,False,MH-PUN,Agra
2025-06-11,Female,80,Rejected,False,DL-NDL,New Delhi
2024-07-05,Male,51,Generated,True,UP-LKO,Bengaluru
2024-05-09,Male,32,Verified,False,MH-PUN,Lucknow
2025-07-25,Other,75,Verified,False,UP-AGR,Coimbatore
2026-03-30,Male,37,Verified,False,KA-MYS,Nashik
2025-04-05,Female,93,Generated,True,MH-NSK,Lucknow
2024-12-14,Female,94,Rejected,False,KA-BLR,Bengaluru
2025-02-06,Other,33,Verified,False,KA-MYS,Pune
2025-09-20,Male,9,Pending,False,KA-BLR,Pune
2026-01-19,Other,47,Generated,True,MH-PUN,Nashik
2024-10-06,Female,72,Pending,False,MH-PUN,Pune
2024-06-11,Other,38,Verified,False,UP-LKO,New Delhi
2024-12-15,Other,64,Rejected,False,UP-AGR,Pune
2026-01-07,Female,25,Rejected,False,TN-CHN,Mumbai
2025-08-06,Other,15,Verified,False,DL-NDL,Nashik
2025-09-17,Female,19,Rejected,False,UP-LKO,New Delhi
2024-12-03,Female,68,Pending,False,UP-AGR,Mysuru
2025-08-13,Male,24,Verified,False,UP-LKO,Coimbatore
2024-08-06,Female,5,Verified,False,KA-BLR,Nashik
2024-08-23,Other,46,Generated,True,DL-NDL,Mysuru
2025-03-04,Female,40,Pending,False,DL-NDL,Pune
2024-10-14,Other,87,Rejected,False,UP-AGR,Bengaluru
2025-11-20,Male,91,Verified,False,MH-NSK,New Delhi
2025-07-31,Other,41,Verified,False,MH-MUM,Bengaluru
2025-01-18,Other,11,Pending,False,TN-CHN,Chennai
2026-04-15,Male,30,Generated,True,MH-MUM,Pune
2024-09-11,Other,27,Rejected,False,DL-NDL,Mysuru
2024-05-12,Male,12,Generated,True,UP-LKO,Pune
2025-03-04,Female,18,Generated,True,TN-CHN,Mysuru
2024-04-24,Male,61,Generated,True,MH-PUN,Nashik
2026-03-27,Other,67,Rejected,False,UP-LKO,Bengaluru
2025-10-18,Female,68,Rejected,False,MH-PUN,Chennai
2024-12-24,Female,82,Verified,False,KA-MYS,Mysuru
2025-07-17,Male,65,Verified,False,UP-LKO,Pune
2025-03-05,Other,62,Verified,False,DL-NDL,Coimbatore
2024-10-02,Other,65,Generated,True,MH-MUM,Mumbai
2025-04-28,Other,57,Generated,True,MH-NSK,Mysuru
2024-06-18,Female,55,Generated,True,MH-NSK,New Delhi
2025-08-22,Female,5,Generated,True,DL-NDL,New Delhi
2024-06-21,Other,51,Rejected,False,TN-CBE,Agra
2024-12-14,Male,74,Generated,True,UP-AGR,Agra
2025-04-02,Male,40,Generated,True,UP-AGR,Mysuru
2026-01-06,Male,9,Rejected,False,TN-CHN,Lucknow
2025-04-14,Other,56,Generated,True,UP-AGR,Chennai
2024-09-26,Female,17,Verified,False,KA-MYS,Pune
2026-01-06,Male,27,Rejected,False,KA-BLR,New Delhi
2024-11-05,Other,10,Generated,True,KA-MYS,Pune
2025-02-21,Female,32,Generated,True,MH-PUN,New Delhi
2024-04-20,Other,86,Verified,False,TN-CBE,Lucknow
2024-06-01,Male,49,Verified,False,MH-PUN,Pune
2024-08-07,Female,91,Generated,True,TN-CHN,Mysuru
2025-12-27,Male,62,Rejected,False,TN-CHN,Agra
2025-01-05,Male,47,Verified,False,MH-PUN,Agra
2025-01-13,Other,26,Verified,False,UP-LKO,Coimbatore
2024-07-09,Male,95,Generated,True,MH-PUN,Bengaluru
2025-09-21,Male,58,Verified,False,UP-LKO,Lucknow
2024-05-14,Female,92,Verified,False,UP-LKO,Coimbatore
2025-10-12,Male,65,Verified,False,DL-NDL,Coimbatore
2024-06-13,Other,82,Generated,True,TN-CHN,Mumbai
2024-07-16,Male,30,Verified,False,UP-LKO,Mumbai
2025-05-12,Other,6,Rejected,False,MH-PUN,Nashik
2025-06-23,Other,22,Verified,False,MH-NSK,Coimbatore
2025-07-05,Other,80,Verified,False,KA-MYS,Mysuru
2025-05-23,Other,24,Generated,True,TN-CHN,Mumbai
2026-01-29,Male,41,Generated,True,TN-CHN,Mumbai
2024-05-19,Female,69,Verified,False,MH-MUM,Lucknow
2025-02-18,Female,88,Verified,False,TN-CBE,Bengaluru
2026-03-10,Other,66,Rejected,False,DL-NDL,Pune
2025-11-08,Female,62,Verified,False,UP-LKO,Agra
2025-11-03,Female,44,Generated,True,UP-AGR,Chennai
2024-11-20,Male,14,Generated,True,MH-PUN,New Delhi
2025-07-13,Female,38,Pending,False,MH-PUN,Mumbai
2024-09-10,Other,88,Pending,False,TN-CHN,Pune
2025-05-14,Other,14,Generated,True,KA-MYS,New Delhi
2025-08-21,Female,57,Verified,False,MH-MUM,Nashik
2024-11-28,Other,25,Pending,False,KA-MYS,Coimbatore
2025-07-14,Female,11,Generated,True,MH-NSK,Mysuru
2024-06-14,Female,35,Verified,False,TN-CHN,Agra
2024-08-06,Male,57,Rejected,False,KA-MYS,Pune
2024-05-01,Female,80,Verified,False,MH-MUM,Chennai
2024-09-10,Male,6,Verified,False,DL-NDL,Chennai
2025-09-19,Other,89,Verified,False,MH-MUM,Coimbatore
2025-08-30,Male,78,Verified,False,DL-NDL,Coimbatore
2025-03-19,Other,24,Verified,False,KA-MYS,Bengaluru
2024-11-27,Other,61,Pending,False,TN-CHN,Mumbai
2024-12-24,Female,60,Pending,False,MH-PUN,Nashik
2025-11-05,Male,15,Verified,False,UP-LKO,Chennai
2025-05-04,Female,65,Rejected,False,KA-BLR,Mysuru
2026-01-31,Male,81,Generated,True,MH-MUM,New Delhi
2025-07-15,Female,76,Rejected,False,MH-PUN,Bengaluru
2025-02-27,Other,16,Verified,False,DL-NDL,Coimbatore
2025-08-22,Male,85,Generated,True,UP-AGR,Coimbatore
2024-09-21,Other,8,Verified,False,TN-CBE,Agra
2025-10-02,Female,80,Generated,True,DL-NDL,Lucknow
2025-04-12,Female,72,Verified,False,DL-NDL,Mumbai
2025-05-17,Other,88,Generated,True,UP-LKO,Mysuru
2025-05-23,Female,21,Verified,False,TN-CHN,Bengaluru
2025-11-17,Other,86,Verified,False,MH-NSK,Mumbai
2024-07-11,Other,94,Verified,False,UP-AGR,Pune
2025-12-02,Female,7,Pending,False,TN-CHN,Coimbatore
2026-02-15,Female,87,Verified,False,MH-MUM,Agra
2025-09-01,Other,91,Generated,True,MH-NSK,Bengaluru
2024-07-02,Female,60,Generated,True,TN-CBE,Chennai
2024-09-03,Female,76,Pending,False,UP-LKO,Lucknow
2024-12-30,Other,31,Verified,False,MH-MUM,Chennai
2024-06-27,Female,5,Pending,False,KA-BLR,Coimbatore
2025-05-05,Male,93,Rejected,False,DL-NDL,Mumbai
2024-09-21,Other,89,Rejected,False,KA-MYS,Coimbatore
2025-12-17,Female,67,Verified,False,UP-LKO,New Delhi
2024-12-23,Other,62,Rejected,False,MH-PUN,Mysuru
2026-02-20,Other,28,Verified,False,TN-CBE,Pune
2025-05-27,Female,15,Verified,False,MH-NSK,Nashik
2025-07-06,Male,14,Verified,False,TN-CBE,Agra
2025-05-18,Male,69,Verified,False,MH-MUM,New Delhi
2024-12-25,Other,45,Verified,False,TN-CBE,Coimbatore
2025-10-28,Female,40,Generated,True,KA-BLR,Nashik
2025-02-19,Male,87,Rejected,False,TN-CBE,Bengaluru
2025-07-15,Other,73,Generated,True,MH-MUM,Lucknow
2025-06-09,Other,64,Verified,False,UP-AGR,New Delhi
2024-06-30,Male,21,Rejected,False,TN-CHN,Pune
2025-04-23,Female,69,Rejected,False,DL-NDL,Chennai
2024-08-02,Other,24,Generated,True,KA-BLR,Agra
2024-06-01,Other,6,Generated,True,UP-LKO,Bengaluru
2025-04-18,Female,90,Verified,False,KA-BLR,Mumbai
2025-10-28,Other,90,Verified,False,MH-MUM,Chennai
2024-12-08,Other,26,Generated,True,TN-CBE,New Delhi
2026-01-03,Female,14,Rejected,False,KA-MYS,Chennai
